geneid	symbol	name	baseMean	baseMeandmso	baseMeancr+dmso	foldChange	log2FoldChange	pval	padj	PJ-3	PJ-4	PJ-7	PJ-8
171261	Vmn1r87	vomeronasal 1 receptor 87	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171262	Vmn1r70	vomeronasal 1 receptor 70	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171263	Vmn1r67	vomeronasal 1 receptor 67	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171264	Vmn1r66	vomeronasal 1 receptor 66	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171265	Vmn1r185	vomeronasal 1 receptor 185	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171267	Vmn1r84	vomeronasal 1 receptor 84	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171268	Vmn1r82	vomeronasal 1 receptor 82	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171269	Vmn1r210	vomeronasal 1 receptor 210	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17127	Smad3	MAD homolog 3 (Drosophila)	1990.273795	1784.388632	2196.158959	1.230762693	0.299552619	0.397292142	1	15.98465892	10.05217497	10.26703089	10.26198389
171270	Vmn1r203	vomeronasal 1 receptor 203	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171271	Vmn1r220	vomeronasal 1 receptor 220	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171272	Vmn1r219	vomeronasal 1 receptor 219	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171273	Vmn1r217	vomeronasal 1 receptor 217	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171274	Vmn1r222	vomeronasal 1 receptor 222	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171275	Vmn1r212	vomeronasal 1 receptor 212	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171277	Vmn1r211	vomeronasal 1 receptor 211	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171278	Vmn1r197	vomeronasal 1 receptor 197	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171279	Vmn1r216	vomeronasal 1 receptor 216	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17128	Smad4	MAD homolog 4 (Drosophila)	5441.381228	5731.278832	5151.483623	0.898836678	-0.153869099	0.628798557	1	57.59039822	50.42803255	36.24744064	49.09374536
171281	Acot3	acyl-CoA thioesterase 3	11.06935796	13.56863863	8.570077295	0.631609222	-0.662895858	0.563857326	1	0.082109403	0.127379166	0.095459789	0.15345892
171282	Acot4	acyl-CoA thioesterase 4	9.598118544	11.64951889	7.546718197	0.647813722	-0.626349066	0.623007366	1	0.104656064	0.129147283	0.066539579	0.136918358
171283	Havcr1	hepatitis A virus cellular receptor 1	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171284	Timd2	T-cell immunoglobulin and mucin domain containing 2	1.244306323	0.973039915	1.515572732	1.557564813	0.639292197	0.988539216	1	0	0	0.009143293	0
171285	Havcr2	hepatitis A virus cellular receptor 2	89.15534916	160.1471846	18.16351369	0.113417627	-3.140283215	5.12E-11	9.29E-09	0.156321352	1.642431995	0.227172571	1.74320845
171286	Slc12a8	"solute carrier family 12 (potassium/chloride transporters), member 8"	166.5056187	166.078546	166.9326914	1.005143021	0.007400795	0.990054634	1	1.368470766	1.628569129	1.74489537	1.332527861
17129	Smad5	MAD homolog 5 (Drosophila)	2988.395888	3473.274644	2503.517132	0.720794463	-0.472340166	0.192594773	0.726163278	13.59586681	14.26218573	7.399375444	13.52174946
17130	Smad6	MAD homolog 6 (Drosophila)	535.2507869	516.4832325	554.0183414	1.0726744	0.101212226	0.914259523	1	9.305904707	5.103838901	2.020375436	4.964500223
17131	Smad7	MAD homolog 7 (Drosophila)	2576.19235	1864.685193	3287.699506	1.763139172	0.818146357	0.043855615	0.316646504	27.42957742	12.67735729	17.61980338	11.69594478
17132	Maf	avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog	2632.054387	3456.29184	1807.816935	0.523051009	-0.934976446	0.000361844	0.009892799	18.94924557	27.70177308	11.2481486	27.33644388
17133	Maff	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)"	2786.731854	1975.263739	3598.199969	1.821630144	0.86523007	0.000481904	0.012475664	52.82187805	32.37883821	68.86070131	31.27348422
17134	Mafg	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)"	1572.859817	1865.631273	1280.088362	0.686142209	-0.543420477	0.031743061	0.257606224	26.75314628	34.41329078	20.84161153	31.78162996
17135	Mafk	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)"	4499.047341	3002.316038	5995.778645	1.997051133	0.997871272	0.306302878	0.919380051	33.21498693	30.54756117	96.03180472	31.05411361
17136	Mag	myelin-associated glycoprotein	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17137	Magea1	"melanoma antigen, family A, 1"	1.730826281	1.946079829	1.515572732	0.778782406	-0.360707803	1	1	0	0.02360593	0.02432461	0.020855292
17138	Magea2	"melanoma antigen, family A, 2"	1.976933098	2.946079829	1.007786366	0.342077073	-1.547606679	0.689133459	1	0	0.053460077	0	0.01574358
171382	Trpm8	"transient receptor potential cation channel, subfamily M, member 8"	6.438585659	6.838239488	6.038931831	0.88311207	-0.179331562	0.965252735	1	0.047475029	0.054679293	0.03219657	0.034505635
171388	Bnipl	BCL2/adenovirus E1B 19kD interacting protein like	14.58414173	2.919119744	26.24916372	8.992150381	3.168666163	0.003012037	0.048951879	0.323209008	0.033586961	0.536447445	0.029673302
17139	Magea3	"melanoma antigen, family A, 3"	1.730826281	1.946079829	1.515572732	0.778782406	-0.360707803	1	1	0	0.027124429	0.02795023	0.023963805
17140	Magea4	"melanoma antigen, family A, 4"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
171405	AB056442	cDNA sequence AB056442	1.748199507	0.973039915	2.523359098	2.593273986	1.374774639	0.757490015	1	0.014140246	0	0.028768856	0
17141	Magea5	"melanoma antigen, family A, 5"	2.226933098	3.446079829	1.007786366	0.292444289	-1.773766278	0.602084411	1	0	0.076843873	0	0.016972445
17142	Magea6	"melanoma antigen, family A, 6"	1.226933098	1.446079829	1.007786366	0.69690922	-0.520957353	1	1	0	0	0	0.022088203
171429	Slc26a6	"solute carrier family 26, member 6"	106.7136773	124.9290271	88.49832743	0.708388831	-0.49738663	0.220804276	0.779280749	1.238950176	1.168012768	0.715330997	1.460253135
17144	Magea8	"melanoma antigen, family A, 8"	3.453866195	5.392159659	1.515572732	0.281069706	-1.831000126	0.439542474	1	0	0.109453499	0.018797633	0.048349815
17145	Mageb1	"melanoma antigen, family B, 1"	3.721239421	4.419119744	3.023359098	0.684154147	-0.547606679	0.85528108	1	0.026610384	0.065675292	0.027069907	0.023209039
17146	Mageb2	"melanoma antigen, family B, 2"	3.721239421	4.419119744	3.023359098	0.684154147	-0.547606679	0.85528108	1	0.030630079	0.075596031	0.031159017	0.026714937
171463	Il17rd	interleukin 17 receptor D	127.4925908	87.51967215	167.4655094	1.913461343	0.936184755	0.050910395	0.34695864	0.769642226	0.317801298	0.462984333	0.293679052
171469	Gpr37l1	G protein-coupled receptor 37-like 1	2.244306323	1.973039915	2.515572732	1.274973057	0.35046676	0.983353929	1	0.02700015	0.026654899	0.013733202	0
17147	Mageb3	"melanoma antigen, family B, 3"	5.944571532	4.811279402	7.077863661	1.471098032	0.556893389	0.771359083	1	0.03929673	0.025862828	0.119925985	0.068547628
171486	Cd99l2	CD99 antigen-like 2	881.6629628	1067.498379	695.827547	0.651830074	-0.617432179	0.018773398	0.182173684	6.42953442	8.432510415	5.320116589	8.739479803
17149	Magoh	"mago-nashi homolog, proliferation-associated (Drosophila)"	2258.81691	2137.266358	2380.367461	1.113743943	0.155417586	0.539562351	1	101.9525212	100.5994673	136.3333593	103.1011566
17150	Mfap2	microfibrillar-associated protein 2	2.763772239	1.473039915	4.054504563	2.752474337	1.460729113	0.604175725	1	0	0.026362373	0.162989838	0
171504	Apobr	apolipoprotein B receptor	367.0360531	249.9903778	484.0817284	1.936401443	0.953378075	0.001273446	0.02636361	4.225572206	2.110799127	3.946061418	1.909067623
171506	H1foo	"H1 histone family, member O, oocyte-specific"	1.494306323	0.973039915	2.015572732	2.071418348	1.050618953	0.866745369	1	0.027303114	0	0.0277746	0
171508	Creld1	cysteine-rich with EGF-like domains 1	32.43075198	17.98775838	46.87374557	2.605869202	1.381764672	0.034976318	0.275235629	0.657959402	0.250960982	0.714956981	0.23476046
17151	Ccndbp1	cyclin D-type binding-protein 1	1069.924516	862.6844798	1277.164553	1.480453842	0.566039511	0.028833876	0.240827692	26.27511333	15.96842075	23.14663065	15.82900774
17152	Mak	male germ cell-associated kinase	2.480826281	2.446079829	2.515572732	1.028409908	0.040415415	1	1	0.015987211	0.015782782	0.008131644	0.006971861
17153	Mal	"myelin and lymphocyte protein, T-cell differentiation protein"	45.33891584	88.65447257	2.023359098	0.022822978	-5.453369124	1.89E-12	4.33E-10	0	1.016023712	0.022275669	0.821239074
171530	Ucn2	urocortin 2	12.42388952	11.17647898	13.67130006	1.223220666	0.290684686	0.827982871	1	0.121419835	0.299668097	0.648462065	0.291224802
171531	Mlph	melanophilin	1187.027101	2026.903493	347.1507096	0.171271455	-2.545643374	9.96E-21	8.57E-18	3.242348273	13.25221343	1.455961372	12.96224329
171543	Bmf	BCL2 modifying factor	156.4729676	64.61279402	248.3331412	3.843405086	1.942385041	0.165645779	0.669580909	2.540656983	0.401825617	0.707907587	0.395084676
17155	Man1a	"mannosidase 1, alpha"	1068.593467	1167.77541	969.4115245	0.830135244	-0.268581699	0.464276798	1	9.63540856	8.616571238	5.521467611	8.778978765
17156	Man1a2	"mannosidase, alpha, class 1A, member 2"	3525.914808	4318.003279	2733.826337	0.633122802	-0.659442739	0.007164778	0.093050661	12.53085723	15.86404117	8.41505328	15.66891574
171567	Nme7	"non-metastatic cells 7, protein expressed in (nucleoside-diphosphate kinase)"	1473.712198	1506.33938	1441.085017	0.956680172	-0.063891398	0.802618768	1	16.03878297	14.19304841	12.30433631	14.04016314
17158	Man2a1	"mannosidase 2, alpha 1"	2233.214179	2257.136511	2209.291847	0.978802937	-0.030909665	0.896675428	1	10.4938561	10.87839565	11.62701962	10.65831027
171580	Mical1	"microtubule associated monoxygenase, calponin and LIM domain containing 1"	15.92317018	21.74511761	10.10122276	0.464528311	-1.106161569	0.226341719	0.789312633	0.049902656	0.131372134	0.101528808	0.195858398
171588	Zfp133-ps	"zinc finger protein 133, pseudogene"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17159	Man2b1	"mannosidase 2, alpha B1"	2687.667474	2701.82566	2673.509288	0.989519542	-0.015199896	0.942920419	1	18.78387311	17.48840842	18.83639326	18.68915807
17160	Man2b2	"mannosidase 2, alpha B2"	1238.249701	1418.604027	1057.895375	0.745729855	-0.423274995	0.09704075	0.504617543	9.610075884	11.94424327	9.127296444	11.99705251
17161	Maoa	monoamine oxidase A	2665.768906	2994.431166	2337.106646	0.780484345	-0.357558401	0.146299217	0.630541544	17.85029153	21.28788579	16.32930202	20.46495111
17164	Mapkapk2	MAP kinase-activated protein kinase 2	12337.41846	11481.07748	13193.75944	1.149174323	0.200597663	0.406798854	1	151.5214538	128.4353883	161.3820673	130.8621746
17165	Mapkapk5	MAP kinase-activated protein kinase 5	1272.971662	1239.618603	1306.324721	1.053811808	0.07561725	0.774290517	1	17.42564355	16.10129714	18.56734516	16.42376946
17167	Marco	macrophage receptor with collagenous structure	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17168	Nprl3	nitrogen permease regulator-like 3 (S. cerevisiae)	709.6194239	907.2972739	511.9415738	0.564248994	-0.825596154	0.002182847	0.038671581	7.538252961	11.13686205	5.89159705	11.54583567
17169	Mark3	MAP/microtubule affinity-regulating kinase 3	2041.638257	2149.883963	1933.39255	0.899300884	-0.153124207	0.539664223	1	19.02325917	18.78000859	15.69876457	18.03241655
17171	Mas1	MAS1 oncogene	5.481118477	3.892159659	7.070077295	1.816492106	0.861155096	0.630921631	1	0.049156636	0.036396053	0.100011004	0.032155069
17172	Ascl1	achaete-scute complex homolog 1 (Drosophila)	325.4614243	144.9829473	505.9399013	3.489651099	1.8030828	6.32E-09	7.51E-07	6.691716407	1.967223555	6.916846675	1.737996427
17173	Ascl2	achaete-scute complex homolog 2 (Drosophila)	2.255985873	0.973039915	3.538931831	3.636985264	1.86274308	0.572025933	1	0.018868281	0	0.076776437	0
17174	Masp1	mannan-binding lectin serine peptidase 1	43.69727093	44.04415539	43.35038648	0.984248332	-0.022905732	0.980487299	1	0.442088208	0.3927917	0.49469469	0.510894038
17175	Masp2	mannan-binding lectin serine peptidase 2	418.3939201	360.4708482	476.316992	1.321374514	0.402039424	0.160719999	0.659882482	4.90697298	3.434827958	4.087623345	3.059329423
17178	Fxyd3	FXYD domain-containing ion transport regulator 3	25.24396681	13.17647898	37.31145465	2.831671095	1.501653703	0.041541453	0.306106619	1.915490589	0.802241234	2.302853559	0.556884068
17179	Matk	megakaryocyte-associated tyrosine kinase	19.71851502	9.203439061	30.23359098	3.285031909	1.715907384	0.041424023	0.305433653	0.508681888	0.121215227	0.517466103	0.15298692
17180	Matn1	"matrilin 1, cartilage matrix protein"	1.726933098	2.446079829	1.007786366	0.412000604	-1.279281644	0.785907476	1	0	0.029996747	0	0.013250715
17181	Matn2	matrilin 2	19.83083294	5.811279402	33.85038648	5.824945616	2.54224458	0.009728244	0.115568576	0.181560274	0.034140697	0.386981179	0.045243773
17182	Matn3	matrilin 3	10.91970414	8.230399146	13.60900913	1.653505363	0.725527725	0.534810248	1	0.121097553	0.059774539	0.133454464	0.07921413
17183	Matn4	matrilin 4	14.76284833	8.784319317	20.74137735	2.361182079	1.239509297	0.286336237	0.888272396	0.106472586	0.10511112	0.361037389	0.072226964
17184	Matr3	matrin 3	8572.346793	8419.672988	8725.020598	1.03626597	0.051394336	0.83228621	1	60.11039363	55.60856175	58.65764448	53.64313252
17187	Max	Max protein	2800.979926	2819.678618	2782.281235	0.986737005	-0.01926248	0.93093923	1	38.33436155	40.91424576	46.12586671	40.63205936
17188	Maz	MYC-associated zinc finger protein (purine-binding transcription factor)	4622.919589	4847.89339	4397.945788	0.907186985	-0.140528152	0.560287478	1	58.53508919	59.62290491	54.36516535	58.96339155
17189	Mb	myoglobin	3.000292196	1.446079829	4.554504563	3.149552653	1.65514693	0.53157638	1	0.021556108	0	0.13157011	0.018800802
17190	Mbd1	methyl-CpG binding domain protein 1	3281.048789	2981.325802	3580.771776	1.201066912	0.264316527	0.279193469	0.878811668	46.21542481	32.42034224	35.34118253	32.27631241
17191	Mbd2	methyl-CpG binding domain protein 2	4350.070002	4491.052389	4209.087615	0.937216325	-0.093546011	0.698512763	1	69.57789736	71.7558012	68.90622997	69.10167787
17192	Mbd3	methyl-CpG binding domain protein 3	3493.890886	4022.125696	2965.656076	0.737335504	-0.439606868	0.069565068	0.421674945	49.46135181	71.50484375	64.14055289	75.14299667
17193	Mbd4	methyl-CpG binding domain protein 4	459.2677217	468.115556	450.4198873	0.962198076	-0.05559418	0.84856094	1	4.404501137	3.753342915	3.228766234	3.804508098
17194	Mbl1	mannose-binding lectin (protein A) 1	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17195	Mbl2	mannose-binding lectin (protein C) 2	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17196	Mbp	myelin basic protein	208.4700583	192.8923022	224.0478143	1.161517654	0.216011081	0.523488081	1	0.712867236	0.735029654	1.055536056	0.715010666
17199	Mc1r	melanocortin 1 receptor	35.74772506	33.13727727	38.35817284	1.157553547	0.211078932	0.749296481	1	0.24080109	0.286905819	0.380109389	0.224506113
17200	Mc2r	melanocortin 2 receptor	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17201	Mc3r	melanocortin 3 receptor	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17202	Mc4r	melanocortin 4 receptor	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17203	Mc5r	melanocortin 5 receptor	4.025451788	0.973039915	7.077863661	7.273970528	2.86274308	0.194593237	0.729950257	0.078525823	0	0.239645558	0
17207	Mcf2l	mcf.2 transforming sequence-like	697.6383327	721.0520137	674.2246517	0.935056888	-0.096873956	0.717894047	1	2.797905439	2.928022208	2.863315723	2.843325303
17210	Mcl1	myeloid cell leukemia sequence 1	8267.851661	8095.731577	8439.971745	1.042521193	0.060076713	0.799415297	1	84.6876191	68.47509689	62.63603183	66.23994938
17215	Mcm3	minichromosome maintenance deficient 3 (S. cerevisiae)	10182.31046	10778.80235	9585.818559	0.889321303	-0.16922335	0.472431124	1	86.13557194	108.2877146	116.0873566	108.3086009
17216	Mcm2	minichromosome maintenance deficient 2 mitotin (S. cerevisiae)	4794.630596	5232.467268	4356.793925	0.832646188	-0.264224506	0.271000029	0.864768706	36.4879752	44.59029281	42.18463241	45.39101498
17217	Mcm4	minichromosome maintenance deficient 4 homolog (S. cerevisiae)	6105.847342	6033.399199	6178.295484	1.024015697	0.03423783	0.89281434	1	50.22102339	48.95137229	54.57116852	48.54707636
17218	Mcm5	"minichromosome maintenance deficient 5, cell division cycle 46 (S. cerevisiae)"	6958.772715	7028.167179	6889.378252	0.980252472	-0.02877472	0.898528261	1	50.72537157	59.02685631	71.84582848	60.0405707
17219	Mcm6	"minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)"	7558.05319	8078.006131	7038.100248	0.87126701	-0.198813178	0.407093853	1	77.00899238	81.31337315	70.67026248	80.20561569
17220	Mcm7	minichromosome maintenance deficient 7 (S. cerevisiae)	10201.86241	9078.460355	11325.26446	1.247487351	0.319025187	0.289563513	0.891294513	117.3719838	110.0938815	170.420331	109.6546903
17221	Cd46	"CD46 antigen, complement regulatory protein"	12.81546478	15.06863863	10.56229093	0.700945267	-0.512626299	0.639136183	1	0.30089697	0.346557631	0.17855427	0.328045325
17222	Anapc1	anaphase promoting complex subunit 1	9362.779752	10769.30964	7956.249862	0.738789219	-0.436765281	0.069531398	0.421674945	31.29757728	35.08310357	22.7079392	34.58364274
17223	Mcpt-ps1	"mast cell protease, pseudogene 1"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17224	Mcpt1	mast cell protease 1	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17225	Mcpt2	mast cell protease 2	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17227	Mcpt4	mast cell protease 4	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17228	Cma1	"chymase 1, mast cell"	1.730826281	1.946079829	1.515572732	0.778782406	-0.360707803	1	1	0	0.027905895	0.028755487	0.024654212
17229	Tpsb2	tryptase beta 2	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17231	Mcpt8	mast cell protease 8	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
17232	Mcpt9	mast cell protease 9	1.226933098	1.446079829	1.007786366	0.69690922	-0.520957353	1	1	0	0	0	0.013263966
17235	Smcp	sperm mitochondria-associated cysteine-rich protein	1.476933098	1.946079829	1.007786366	0.517854587	-0.949381047	0.892986178	1	0	0.033775864	0	0.029840193
17237	Mgrn1	"mahogunin, ring finger 1"	2374.791514	2580.50695	2169.076077	0.840561998	-0.250573862	0.307675717	0.922044925	21.71528988	21.01520019	16.96671507	22.77265905
17240	Mdfi	MyoD family inhibitor	80.31804723	39.73287599	120.9032185	3.042901262	1.605447521	0.000428191	0.011323106	1.467108728	0.400356578	1.395374113	0.478543086
17242	Mdk	midkine	10.52783667	4.392159659	16.66351369	3.793922577	1.923690238	0.100720962	0.514023146	0.255203933	0.091614777	0.472019897	0.06070465
17245	Mdm1	transformed mouse 3T3 cell double minute 1	320.2040198	370.8507663	269.5572732	0.726861848	-0.460246913	0.130551484	0.591538507	3.233655674	3.497243668	1.954059011	3.317043855
